Record ID,Shipment ID,Shipdate,Vendor ID,O_COUNTRY,ORIG,ORIG_ZIP,D_COUNTRY,DEST,DEST_ZIP,Equipment Type,Cost,Weight,Mileage
20782,ILSC6363,8/28/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,81,1,17
20783,ILSC6368,9/1/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,159,1,17
20784,ILSC6371,9/4/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,159,1,17
20785,ILSC6373,9/6/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,159,1,17
20786,ILSC6405,9/11/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,83,1,17
20787,ILSC6436,9/15/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,159,1,17
20788,ILSC6439,9/18/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,159,1,17
20789,3425A,7/21/2020,12,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
20790,IMP6552,8/13/2020,1,MX,DURANGO,34000,MX,DURANGO,34000,FB,0,0,0
20791,IMP6553,8/14/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
20792,IMP6559,8/17/2020,1,MX,MONTERREY,64000,MX,DURANGO,34000,DV,0,0,0
20793,IMP6568,8/19/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,750,20004,495
20794,IMP6571,8/18/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
20795,IMP6576,8/21/2020,1,MX,DG DURANGO,34000,MX,DG DURANGO,34000,DV,89,5199,4
20796,IMP6580,8/21/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,702,1,495
20797,IMP6584,8/23/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,740,1,495
20798,IMP6586,8/24/2020,1,MX,DG DURANGO,34000,MX,DG DURANGO,34000,FB,1625,1,1389
20799,IMP6587,8/25/2020,1,MX,MONTERREY,64000,MX,DURANGO,34000,FB,0,0,0
20800,IMP6590,8/24/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,750,46560,495
20801,IMP6592,8/25/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,750,3446,495
20802,IMP6594,8/26/2020,1,MX,DG DURANGO,34000,MX,DG DURANGO,34000,FB,1630,1,1202
20803,IMP6596,8/26/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
20804,IMP6600,8/28/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,750,750,495
20805,IMP6608,8/27/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,702,1,495
20806,IMP6609,8/27/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,702,1,495
20807,IMP6613,8/30/2020,1,MX,NL MONTERREY,64000,MX,DG DURANGO,34000,DV,1898,1,372
20808,IMP6615,8/31/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,750,2340,495
20809,IMP6623,9/1/2020,1,MX,MONTERREY,64500,MX,DURANGO,34000,FB,0,0,0
20810,OUT20396,3/20/2020,2,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,914,45900,164
20811,OUT20418,3/22/2020,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,98,0,508
20812,OUT20421,3/13/2020,2,US,TX LAREDO,78045,US,PA WAYNESBORO,17268,FB,4179,11400,1752
20813,OUT20435,3/23/2020,2,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,FB,912,29450,159
20814,OUT20461,3/24/2020,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,98,0,508
20815,OUT20487,3/26/2020,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,98,0,508
20816,OUT20505,3/29/2020,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,196,0,508
20817,R18973,5/18/2020,40,MX,TM REYNOSA,88780,MX,NL APODACA,66600,DV,494,1,131
20818,ST500,5/10/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
20819,ST502,5/17/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,397,1,378
20820,ST503,5/21/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
20821,ST504,5/26/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
20822,141283,2/28/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
20823,2803,6/19/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,17
20824,141304,2/21/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
20825,141305,2/26/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
20826,141314,2/17/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88299,FB,509,1,131
20827,141315,2/4/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,509,1,131
20828,141317,2/17/2020,22,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
20829,2943,7/3/2020,17,MX,NL SANTA CATARINA,66100,MX,NL APODACA,66600,DV,53,1,22
20830,1627586,7/7/2020,55,US,TX LAREDO,78040,US,MI WIXOM,48393,FB,2977,10948,1634
20831,OUT20516,3/29/2020,2,MX,DG DURANGO,34000,US,TX LAREDO,78045,FB,196,0,508
20832,OUT20522,3/28/2020,2,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,FB,912,29454,159
20833,IMP6636,8/30/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,703,1,495
20834,IMP6641,9/3/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,720,1,495
20835,IMP6655,9/9/2020,1,MX,NL MONTERREY,64500,MX,DG DURANGO,34000,FB,489,1,372
20836,IMP6670,9/10/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,768,44274,495
20837,IMP6646,9/7/2020,1,MX,NL MONTERREY,64000,MX,DG DURANGO,34000,DV,626,1,372
20838,IMP6652,9/9/2020,1,MX,NL MONTERREY,64000,MX,DG DURANGO,34000,FB,545,1,372
20839,IMP6661,9/13/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,753,1,495
20840,IMP6665,9/11/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,776,1,495
20841,IMP6672,9/11/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
20842,IMP6676,9/15/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
20843,IMP6680,9/15/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,754,11186,495
20844,IMP6686,9/17/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,755,0,495
20845,16280,7/10/2020,60,US,TX LAREDO,78040,US,TX SEGUIN,78155,FB,1010,14508,192
20846,16291,8/31/2020,60,US,TX LAREDO,78040,US,SD ABERDEEN,57401,FB,4336,35062,1401
20847,73604,6/29/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,406,1,131
20848,73605,6/29/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,406,1,131
20849,73609,6/13/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20850,73612,6/18/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20851,73613,6/26/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20852,73620,6/5/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20853,72469,5/28/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20854,72471,5/21/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20855,72470,5/21/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20856,72473,5/26/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20857,72478,5/18/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,381,1,131
20858,72481,5/12/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20859,IMP6687,9/15/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
20860,IMP6689,9/20/2020,1,MX,NL MONTERREY,64000,MX,DG DURANGO,34000,DV,366,1,372
20861,IMP6692,9/21/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,764,20758,495
20862,IMP6712,9/27/2020,1,MX,NL APODACA,66600,MX,DG DURANGO,34000,FB,542,1,378
20863,IMP6714,9/28/2020,1,MX,TM NUEVO LAREDO,88060,MX,TM NUEVO LAREDO,88060,FB,754,2677,4
20864,IMP6729,9/30/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,765,44733,495
20865,IMP6731,9/26/2020,1,MX,MONTERREY,64000,MX,DURANGO,34000,FB,0,0,0
20866,IMP6734,9/30/2020,1,MX,NL MONTERREY,64000,MX,DG DURANGO,34000,DV,341,20000,372
20867,IN21531,8/7/2020,2,US,TX HOUSTON,77021,US,TX LAREDO,78045,FB,784,200,351
20868,IN21402,7/15/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,784,44122,349
20869,IN21416,7/13/2020,2,US,TX ROCKWALL,75032,US,TX LAREDO,78045,FB,1112,0,449
20870,IN21040,6/4/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
20871,IN21049,6/5/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,781,44108,349
20872,IN21083,6/8/2020,2,US,IL WHEELING,60090,US,TX LAREDO,78045,FB,3394,8650,1365
20873,72491,5/13/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,381,1,131
20874,73622,5/29/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,381,1,131
20875,143905,6/12/2020,22,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,244,1,59
20876,145994,8/26/2020,25,US,TX LAREDO,78040,US,VA SURRY,23883,FB,4971,1567,1694
20877,22773,6/15/2020,3,US,TX LAREDO,78040,US,TX CEDAR PARK,78641,FB,873,19162,265
20878,145874,7/24/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,305,49,131
20879,22778,6/13/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
20880,22847,7/2/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
20881,22850,6/26/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,FB,255,0,14
20882,22862,7/7/2020,3,US,TX LAREDO,78040,US,AL AUBURN,36832,FB,4432,10599,1039
20883,16742,9/3/2020,60,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,FB,1006,3832,164
20884,16618,9/29/2020,60,US,TX LAREDO,78040,US,AR LITTLE ROCK,72204,FB,3181,13065,747
20885,1645684,9/14/2020,55,US,TX LAREDO,78045,US,MD CAPITOL HEIGHTS,20731,DV,4591,27576,1767
20886,IN21120,6/16/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
20887,IN21165,6/19/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
20888,IN21393,7/15/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
20889,IN21450,7/24/2020,2,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,443,35946,495
20890,OUT21073,5/27/2020,2,US,TX LAREDO,78040,US,PA WAYNESBORO,17268,FB,4088,4905,1761
20891,SAT21025,5/31/2020,2,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,FB,530,35379,159
20892,IN21490,7/29/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,DV,0,11435,0
20893,IN21519,8/4/2020,2,US,TX FORT WORTH,76177,US,TX LAREDO,78045,FB,1897,10836,436
20894,IN21548,8/12/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
20895,IN21555,8/13/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,783,42472,349
20896,IN21567,8/14/2020,2,US,TX HOUSTON,77091,US,TX LAREDO,78045,FB,783,14702,349
20897,IN21701,9/1/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
20898,IN21633,8/25/2020,2,US,TX LAREDO,78045,MX,DG DURANGO,34000,FB,103,0,508
20899,3554,9/8/2020,11,MX,NL SAN PEDRO,66278,US,TX EL PASO,79936,DV,2041,0,0
20900,143773,6/5/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,2300
20901,143781,6/5/2020,25,US,TX SAN ANTONIO,78220,US,AL CULLMAN,35058,FB,1959,0,0
20902,1598147,8/11/2020,74,US,TX SAN ANTONIO,78220,US,NY OSWEGO,13126,FB,4336,12130,1781
20903,3998,9/17/2020,17,MX,NL SANTA CATARINA,66100,MX,NL APODACA,66600,DV,55,4476,22
20904,147059,7/31/2020,22,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88290,FB,429,49,131
20905,3374A,6/1/2020,12,MX,NUEVO LAREDO,88060,MX,APODACA,66600,FB,0,0,0
20906,2353,3/31/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,17
20907,146733,9/3/2020,25,US,TX LAREDO,78040,US,TN MEMPHIS,38120,FB,1767,13396,899
20908,A5050,6/10/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,283,3129,131
20909,A5296,7/10/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
20910,A4998,6/2/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
20911,A5100,6/17/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
20912,A5196,6/29/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
20913,FAC5951,5/8/2020,28,MX,APODACA,66600,MX,CIENEGA DE FLORES,66550,DV,0,0,0
20914,H710,5/11/2020,29,MX,NL APODACA,66600,MX,TM ALTAMIRA,89603,DV,339,1,314
20915,P3903,5/2/2020,34,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88290,DV,63,0,14
20916,P3906,5/2/2020,34,US,TX LAREDO,78045,MX,NUEVO LAREDO,88290,DV,43,0,0
20917,72895,6/24/2020,10,MX,NL APODACA,66600,MX,VL VERACRUZ,91709,FB,1761,1,616
20918,72896,6/24/2020,10,MX,NL APODACA,66600,MX,QA SAN JUAN DEL RIO,76800,FB,826,1,480
20919,148645,7/28/2020,22,MX,NUEVO LAREDO,88290,MX,APODACA,66600,SD,0,0,0
20920,3373,7/23/2020,17,MX,APODACA,66600,MX,TEPOTZOTLAN,54616,DV,0,0,0
20921,A3639,6/18/2020,16,MX,NL APODACA,66600,MX,NL SAN PEDRO,66278,DV,89,1,82
20922,A3643,6/17/2020,16,MX,NL APODACA,66600,MX,AG AGUASCALIENTES,20116,DV,439,1,381
20923,73044,5/26/2020,10,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
20924,73051,5/26/2020,10,MX,NUEVO LAREDO,88060,MX,VILLAHERMOSA,86000,DV,0,0,0
20925,73054,5/26/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,3894,10002,131
20926,A3651,6/18/2020,16,MX,NL APODACA,66600,MX,PU SAN PEDRO CHOLULA,72750,DV,838,1,652
20927,A3688,6/18/2020,16,MX,NL APODACA,66600,MX,TA TENOSIQUE,86903,DV,1196,1,593
20928,A3689,6/24/2020,16,MX,NL APODACA,66600,MX,JA ZAPOTLAN DEL REY,45987,DV,566,1,515
20929,A3769,7/20/2020,16,MX,NL SAN PEDRO,66278,MX,CI CHIHUAHUA,31150,DV,587,0,570
20930,A3770,7/21/2020,16,MX,NL APODACA,66600,MX,AG AGUASCALIENTES,20140,DV,442,0,381
20931,A3773,7/23/2020,16,MX,NL APODACA,66600,MX,DG GOMEZ PALACIO,35078,DV,278,0,226
20932,A3831,8/6/2020,16,MX,NL APODACA,66600,MX,JA SAN JUAN DE LOS L,47000,DV,267,0,453
20933,A3875,8/20/2020,16,MX,NL APODACA,66600,MX,JA GUADALAJARA,44500,DV,581,0,474
20934,A3895,8/20/2020,16,MX,NL APODACA,66600,MX,TA VILLAHERMOSA,86280,DV,1374,0,928
20935,A3897,8/27/2020,16,MX,NL APODACA,66600,MX,JA ZAPOPAN,45019,DV,645,0,472
20936,4517,4/3/2020,21,MX,NL APODACA,66600,MX,DF EX HACIENDA COAPA,4980,DV,986,1,585
20937,4524,4/8/2020,21,MX,NL APODACA,66600,MX,NL MONTERREY,64580,DV,44,1,18
20938,4538,4/20/2020,21,MX,NL APODACA,66600,MX,NL APODACA,66600,DV,40,1,2
20939,4565,4/17/2020,21,MX,NL APODACA,66600,MX,VL VERACRUZ,91700,DV,1031,1,616
20940,3841,4/1/2020,65,US,TX SAN ANTONIO,78220,US,MD ESSEX,21221,FB,3084,15420,1644
20941,1812346,1/24/2020,51,US,TX SAN ANTONIO,78220,US,OH COLUMBUS,43222,FB,2357,3713,1307
20942,6122900,3/20/2020,48,US,TX SAN ANTONIO,78220,US,NC RALEIGH,27616,FB,3283,21611,1388
20943,1.12321E+12,4/15/2020,69,US,TX SAN ANTONIO,78220,US,MN SAINT PAUL,55114,FB,1869,38368,1196
20944,3629,6/5/2020,6,US,TX SAN ANTONIO,78220,US,TX SAN ANTONIO,78220,FB,1470,0,258
20945,952210,6/5/2020,99,US,TX SAN ANTONIO,78220,US,FL PENSACOLA,32504,DD,1749,32915,713
20946,11958,1/8/2020,7,US,TX SAN ANTONIO,78220,US,NY DEER PARK,11729,FB,4884,5072,1868
20947,11961,1/10/2020,7,US,TX SAN ANTONIO,78220,US,PA CHAMBERSBURG,17201,FB,3268,17772,1600
20948,11977,1/8/2020,7,US,TX SAN ANTONIO,78220,US,NY FARMINGDALE,11735,FB,4544,3880,1863
20949,1846996,1/8/2020,15,US,TX SAN ANTONIO,78220,US,CA HAYWARD,94545,FB,3816,11860,1720
20950,I127148,5/28/2020,46,US,TX SAN ANTONIO,78220,CA,ON MARKHAM,L3R9Z7,FB,2663,26000,1693
20951,12491,9/11/2020,7,US,TX SAN ANTONIO,78220,US,VA HAMPTON,23661,FB,3067,8613,1556
20952,143783,7/15/2020,73,US,TX SAN ANTONIO,78220,US,TX PEARLAND,77584,SD,929,32147,206
20953,4574,4/29/2020,21,MX,NL APODACA,66600,MX,NL MONTERREY,64000,DV,58,1,18
20954,4590,4/15/2020,21,MX,NL APODACA,66600,MX,GJ SALAMANCA,36700,DV,520,1,487
20955,3299,7/29/2020,17,MX,JA GUADALAJARA,44430,MX,NL APODACA,66600,DV,1369,0,474
20956,73044,5/26/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,4255,10002,131
20957,73048,5/26/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,4258,10002,131
20958,73049,5/26/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,4029,10002,131
20959,73053,5/26/2020,10,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,4258,10002,131
20960,RCMX14070,5/12/2020,49,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
20961,2700,6/2/2020,17,MX,NL APODACA,66600,MX,DF ESCANDON I SECCIO,11800,DV,553,1,585
20962,A3899,8/24/2020,16,MX,APODACA,66600,MX,TLAJOMULCO,45679,DV,0,0,0
20963,A3988,9/21/2020,16,MX,NL APODACA,66600,MX,JA ZAPOPAN,45019,DV,582,0,472
20964,A5099,6/17/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,276,2357,131
20965,11237,3/6/2020,70,MX,NUEVO LAREDO,88060,MX,APODACA,66600,FB,0,0,0
20966,A5375,7/23/2020,20,MX,TM NUEVO LAREDO,88000,MX,NL APODACA,66600,DV,276,247,131
20967,1629342,7/14/2020,55,US,TX LAREDO,78040,US,MO KANSAS CITY,64120,FB,1879,4076,931
20968,1631114,7/28/2020,55,US,TX LAREDO,78040,US,WI EAU CLAIRE,54703,FB,2759,14220,1438
20969,16209,8/14/2020,60,US,TX LAREDO,78040,US,CA SANTA CLARA,95050,FB,7880,26462,1849
20970,16180,7/10/2020,60,US,TX LAREDO,78040,US,GA BAXLEY,31513,FB,3635,30177,1234
20971,418265,8/21/2020,9,US,KY HOPKINSVILLE,42240,US,TX LAREDO,78045,DV,1823,21000,1126
20972,4288261,6/8/2020,5,US,IL ROCK ISLAND,61201,US,IL ROCK ISLAND,61201,FB,1232,5179,0
20973,72474,5/26/2020,10,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88284,FB,381,1,131
20974,72474,5/26/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20975,72475,5/20/2020,10,MX,APODACA,66600,MX,NUEVO LAREDO,88284,FB,0,0,0
20976,143900,6/12/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,79,1,2300
20977,146016,7/17/2020,22,MX,NL APODACA,66600,MX,NL APODACA,66600,FB,78,49,1119
20978,3557,9/3/2020,17,MX,NL GENERAL ESCOBEDO,66050,MX,NL APODACA,66600,DV,56,0,13
20979,1634589,8/4/2020,55,US,TX LAREDO,78040,US,TN MEMPHIS,38127,FB,1628,10223,894
20980,16338,7/10/2020,60,US,TX LAREDO,78040,US,OH CINCINNATI,45216,FB,3658,29434,1374
20981,I133057,9/29/2020,46,US,TX SAN ANTONIO,78220,CA,QC ANJOU,H1J2G5,FB,3177,30640,2020
20982,12518,9/14/2020,7,US,TX SAN ANTONIO,78220,US,NY MASPETH,11378,SD,5256,34290,1838
20983,12522,9/22/2020,7,US,TX SAN ANTONIO,78220,US,MA HOLBROOK,2343,FB,2099,42930,2038
20984,499285,4/17/2020,89,US,TX SAN ANTONIO,78220,US,FL MIAMI,33172,FB,2660,25934,1385
20985,501802,4/30/2020,89,US,TX SAN ANTONIO,78220,US,TX CONVERSE,78109,SD,492,32963,12
20986,84728149,5/19/2020,31,US,TX SAN ANTONIO,78220,US,OK TULSA,74115,FB,924,20120,534
20987,84728150,5/19/2020,31,US,TX SAN ANTONIO,78220,US,OK TULSA,74115,FB,924,20120,534
20988,4152,7/23/2020,65,US,TX SAN ANTONIO,78220,US,FL OPA LOCKA,33054,FB,2475,11060,1369
20989,4082,6/25/2020,65,US,TX SAN ANTONIO,78220,US,OK OKLAHOMA CITY,73105,FB,833,518,466
20990,4110,7/2/2020,65,US,TX SAN ANTONIO,78220,US,GA KINGS BAY,31547,FB,2284,2035,1097
20991,4151,7/20/2020,65,US,TX SAN ANTONIO,78220,US,CA LONG BEACH,90810,FB,3364,2035,1366
20992,4158,7/23/2020,65,US,TX SAN ANTONIO,78220,US,TX TYLER,75701,FB,801,3980,304
20993,143791,6/5/2020,25,US,TX LAREDO,78045,US,AL CULLMAN,35058,SD,1952,28744,1063
20994,3443,8/25/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,17
20995,22766,6/15/2020,3,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,856,20145,164
20996,3372A,6/2/2020,12,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,240,39031,123
20997,A5125,6/22/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
20998,A5025,6/8/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,276,4,123
20999,INB01819/20,5/18/2020,37,US,TX LAREDO,78040,US,PA WAYNESBORO,17268,DV,4258,20075,1761
21000,INB01866/20,5/25/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,2133,164
21001,143775,7/20/2020,73,US,TX SAN ANTONIO,78220,US,TX IRVING,75061,FB,706,7612,281
21002,3434A,7/30/2020,12,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,242,14103,123
21003,4001,6/8/2020,65,US,TX SAN ANTONIO,78220,US,AR ROGERS,72756,FB,1190,3676,622
21004,84725841,5/4/2020,31,US,TX SAN ANTONIO,78220,US,GA FORTSON,31808,FB,1443,5590,913
21005,4031,6/16/2020,65,US,TX SAN ANTONIO,78220,US,SC GREENVILLE,29605,FB,2023,3806,1129
21006,22777,6/12/2020,3,MX,TM NUEVO LAREDO,88000,US,TX LAREDO,78045,DV,83,0,14
21007,22780,6/15/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
21008,22835,6/29/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
21009,22840,7/1/2020,3,US,TX LAREDO,78045,MX,TM NUEVO LAREDO,88000,DV,83,0,14
21010,3427A,7/22/2020,12,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
21011,INB02109/20,6/20/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,9640,164
21012,INB02163/20,6/25/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,7687,164
21013,INB02433/20,7/21/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,4570,164
21014,INB02683/20,8/10/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,5964,164
21015,INB02741/20,8/14/2020,37,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1372,9918,164
21016,143903,9/28/2020,73,US,TX SAN ANTONIO,78220,US,TX DALLAS,75235,SD,808,14258,277
21017,4020,6/12/2020,65,US,TX SAN ANTONIO,78220,US,OR PORTLAND,97230,FB,4449,2035,2199
21018,4070,6/23/2020,65,US,TX SAN ANTONIO,78220,US,IL WAUKEGAN,60085,FB,1997,2035,1229
21019,4280,8/27/2020,65,US,TX SAN ANTONIO,78220,US,TX MESQUITE,75149,FB,705,3980,278
21020,INB0195320,6/2/2020,37,US,TX LAREDO,78045,US,TX LAREDO,78045,DV,255,0,1741
21021,INB0212320,6/22/2020,37,US,IN GREENFIELD,46140,US,TX LAREDO,78045,DV,2720,11023,1346
21022,4296988,7/6/2020,5,US,TX LAREDO,78040,US,IA MAQUOKETA,52060,FB,2530,18444,1312
21023,4298350,7/6/2020,5,US,TX LAREDO,78040,US,PA JEANNETTE,15644,FB,10304,20571,1676
21024,4298811,7/6/2020,5,US,TX LAREDO,78040,US,IL ROCKFORD,61109,FB,2663,5703,1350
21025,4300B,6/9/2020,12,MX,APODACA,66600,MX,NUEVO LAREDO,88060,FB,0,0,0
21026,4302037,7/16/2020,5,US,TX LAREDO,78040,US,OH COLUMBUS,43207,FB,2694,24793,1472
21027,4304B,6/11/2020,12,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88060,FB,404,14172,131
